"...1","start_date","num_instances","cost","fft","xgb","prophet"
4796,2021-07-19 19:00:00,0.139874739039666,75985.116,-0.00208768267223382,0.532359081419624,0.0501043841336117
4797,2021-07-19 20:00:00,0.148225469728601,76001.9,-0.00208768267223382,0.532359081419624,0.0501043841336117
4798,2021-07-19 21:00:00,0.1419624217119,76018.108,-0.00208768267223382,0.532359081419624,0.0501043841336117
4799,2021-07-19 22:00:00,0.135699373695198,76033.74,-0.00208768267223382,0.532359081419624,0.0501043841336117
4800,2021-07-19 23:00:00,0.129436325678497,76048.796,-0.00208768267223382,0.532359081419624,0.0501043841336117
4801,2021-07-20,0.127348643006263,76063.66,-0.00208768267223382,0.532359081419624,0.0501043841336117
4802,2021-07-20 01:00:00,0.127348643006263,76078.524,-0.00208768267223382,0.532359081419624,0.0501043841336117
4803,2021-07-20 02:00:00,0.129436325678497,76093.58,-0.00208768267223382,0.532359081419624,0.0501043841336117
4804,2021-07-20 03:00:00,0.127348643006263,76108.373,-0.00208768267223382,0.532359081419624,0.0501043841336117
4805,2021-07-20 04:00:00,0.129436325678497,76123.358,-0.00208768267223382,0.532359081419624,0.0501043841336117
4806,2021-07-20 05:00:00,0.127348643006263,76138.151,-0.00208768267223382,0.532359081419624,0.0501043841336117
4807,2021-07-20 06:00:00,0.127348643006263,76152.944,-0.00208768267223382,0.532359081419624,0.0501043841336117
4808,2021-07-20 07:00:00,0.127348643006263,76167.737,-0.00208768267223382,0.532359081419624,0.0501043841336117
4809,2021-07-20 08:00:00,0.127348643006263,76182.53,-0.00208768267223382,0.532359081419624,0.0501043841336117
4810,2021-07-20 09:00:00,0.127348643006263,76197.323,-0.00208768267223382,0.532359081419624,0.0501043841336117
4811,2021-07-20 10:00:00,0.127348643006263,76212.116,-0.00208768267223382,0.532359081419624,0.0501043841336117
4812,2021-07-20 11:00:00,0.127348643006263,76226.909,-0.00208768267223382,0.532359081419624,0.0501043841336117
4813,2021-07-20 12:00:00,0.123173277661795,76241.318,-0.00208768267223382,0.532359081419624,0.0501043841336117
4814,2021-07-20 13:00:00,0.123173277661795,76255.727,-0.00208768267223382,0.532359081419624,0.0501043841336117
4815,2021-07-20 14:00:00,0.127348643006263,76270.52,-0.00208768267223382,0.532359081419624,0.0501043841336117
4816,2021-07-20 15:00:00,0.127348643006263,76285.313,-0.00208768267223382,0.532359081419624,0.0501043841336117
4817,2021-07-20 16:00:00,0.131524008350731,76300.49,-0.00208768267223382,0.532359081419624,0.0501043841336117
4818,2021-07-20 17:00:00,0.167014613778706,76318.931,-0.00208768267223382,0.532359081419624,0.0521920668058455
4819,2021-07-20 18:00:00,0.167014613778706,76337.372,-0.00208768267223382,0.532359081419624,0.0521920668058455
4820,2021-07-20 19:00:00,0.164926931106472,76355.621,-0.00208768267223382,0.532359081419624,0.0521920668058455
4821,2021-07-20 20:00:00,0.162839248434238,76373.678,-0.00208768267223382,0.532359081419624,0.0521920668058455
4822,2021-07-20 21:00:00,0.118997912317328,76387.703,-0.00208768267223382,0.532359081419624,0.0521920668058455
4823,2021-07-20 22:00:00,0.118997912317328,76401.728,-0.00208768267223382,0.532359081419624,0.0521920668058455
4824,2021-07-20 23:00:00,0.118997912317328,76415.753,-0.00208768267223382,0.532359081419624,0.0521920668058455
4825,2021-07-21,0.118997912317328,76429.778,-0.00208768267223382,0.532359081419624,0.0521920668058455
4826,2021-07-21 01:00:00,0.118997912317328,76443.803,-0.00208768267223382,0.532359081419624,0.0521920668058455
4827,2021-07-21 02:00:00,0.118997912317328,76457.828,-0.00208768267223382,0.532359081419624,0.0521920668058455
4828,2021-07-21 03:00:00,0.121085594989562,76472.045,-0.00208768267223382,0.532359081419624,0.0521920668058455
4829,2021-07-21 04:00:00,0.118997912317328,76486.07,-0.00208768267223382,0.532359081419624,0.0521920668058455
4830,2021-07-21 05:00:00,0.121085594989562,76500.287,-0.00208768267223382,0.532359081419624,0.0521920668058455
4831,2021-07-21 06:00:00,0.118997912317328,76514.312,-0.00208768267223382,0.532359081419624,0.0521920668058455
4832,2021-07-21 07:00:00,0.118997912317328,76528.337,-0.00208768267223382,0.532359081419624,0.0521920668058455
4833,2021-07-21 08:00:00,0.118997912317328,76542.362,-0.00208768267223382,0.532359081419624,0.0521920668058455
4834,2021-07-21 09:00:00,0.121085594989562,76556.579,-0.00208768267223382,0.532359081419624,0.0521920668058455
4835,2021-07-21 10:00:00,0.118997912317328,76570.604,-0.00208768267223382,0.532359081419624,0.0521920668058455
4836,2021-07-21 11:00:00,0.118997912317328,76584.629,-0.00208768267223382,0.532359081419624,0.0521920668058455
4837,2021-07-21 12:00:00,0.118997912317328,76598.654,-0.00208768267223382,0.532359081419624,0.0521920668058455
4838,2021-07-21 13:00:00,0.129436325678497,76613.639,-0.00208768267223382,0.532359081419624,0.0521920668058455
4839,2021-07-21 14:00:00,0.121085594989562,76627.856,-0.00208768267223382,0.532359081419624,0.0521920668058455
4840,2021-07-21 15:00:00,0.123173277661795,76642.265,-0.00208768267223382,0.532359081419624,0.0521920668058455
4841,2021-07-21 16:00:00,0.127348643006263,76657.058,-0.00208768267223382,0.532359081419624,0.0521920668058455
